image lefteye_x lefteye_y righteye_x righteye_y nose_x nose_y leftmouth_x leftmouth_y rightmouth_x rightmouth_y
192288.jpg 93 101 132 102 121 123 95 142 132 142 
192289.jpg 96 100 129 100 111 126 97 143 128 146 
192290.jpg 93 100 131 103 102 129 95 141 132 143 
192291.jpg 93 101 132 102 106 129 94 141 132 142 
192292.jpg 93 102 132 101 111 124 92 142 132 142 
192293.jpg 92 102 133 101 112 125 89 141 135 141 
192294.jpg 94 101 131 101 107 126 97 142 128 143 
192295.jpg 90 103 135 102 112 135 90 138 134 140 
192296.jpg 91 102 134 102 110 127 91 140 135 140 
192297.jpg 94 101 131 101 104 123 99 142 126 143 
192298.jpg 90 103 135 102 118 126 90 140 135 139 
192299.jpg 90 101 134 103 118 120 96 140 130 140 
192300.jpg 100 99 126 97 134 129 103 149 120 147 
192301.jpg 94 100 130 101 107 127 98 142 127 145 
192302.jpg 93 102 132 102 114 126 92 141 133 142 
192303.jpg 92 101 132 102 115 131 96 141 130 141 
192304.jpg 94 100 130 101 127 125 94 145 131 142 
192305.jpg 94 102 132 100 101 123 95 141 129 143 
192306.jpg 93 103 133 100 110 116 93 142 130 141 
192307.jpg 93 101 132 102 117 125 95 142 130 141 
192308.jpg 94 101 131 101 121 124 97 144 127 142 
192309.jpg 93 101 132 102 113 127 92 142 133 142 
192310.jpg 97 99 128 100 122 122 99 146 126 145 
192311.jpg 92 101 133 102 112 134 94 141 132 141 
192312.jpg 93 101 132 102 121 119 93 141 133 143 
192313.jpg 92 102 133 101 114 131 93 141 131 141 
192314.jpg 93 100 131 102 121 119 98 143 129 142 
192315.jpg 94 102 132 101 108 128 99 142 125 142 
192316.jpg 94 101 131 101 110 128 96 142 128 144 
192317.jpg 93 102 132 101 113 122 96 143 128 141 
192318.jpg 92 101 132 103 103 133 91 140 136 143 
192319.jpg 94 101 132 101 116 125 97 142 127 143 
192320.jpg 98 101 128 98 124 129 98 148 124 144 
192321.jpg 91 101 133 103 107 130 96 139 130 142 
192322.jpg 96 102 130 99 121 127 99 145 123 143 
192323.jpg 91 101 133 103 106 129 94 139 133 142 
192324.jpg 93 102 133 101 113 124 91 141 134 142 
192325.jpg 92 102 133 101 117 124 93 142 132 140 
192326.jpg 93 102 132 101 118 122 97 142 128 142 
192327.jpg 95 101 131 100 104 116 97 144 126 142 
192328.jpg 94 101 131 101 104 124 97 142 128 143 
192329.jpg 92 101 132 102 115 120 100 141 127 142 
192330.jpg 93 101 132 101 107 122 97 142 128 142 
192331.jpg 93 100 131 102 121 127 98 142 129 143 
192332.jpg 94 101 131 101 122 123 97 144 129 142 
192333.jpg 92 102 133 102 112 114 96 141 129 141 
192334.jpg 96 100 129 100 124 122 98 145 126 143 
192335.jpg 94 100 131 101 112 125 99 143 127 143 
192336.jpg 94 100 130 102 107 127 95 141 131 145 
192337.jpg 93 102 133 101 112 129 99 141 125 141 
192338.jpg 91 102 133 102 108 130 95 142 130 139 
192339.jpg 90 101 133 104 106 131 92 139 136 141 
192340.jpg 93 101 132 102 107 125 90 141 135 142 
192341.jpg 92 102 133 102 112 127 98 142 127 140 
192342.jpg 92 101 132 102 103 128 93 141 133 141 
192343.jpg 94 102 131 100 108 125 95 143 128 143 
192344.jpg 93 100 131 102 106 122 97 142 128 143 
192345.jpg 93 101 131 101 126 118 95 141 130 143 
192346.jpg 96 101 130 100 120 123 94 145 129 144 
192347.jpg 91 102 134 103 110 130 91 139 135 141 
192348.jpg 98 98 126 99 132 131 102 147 124 147 
192349.jpg 92 103 134 101 110 129 89 140 134 140 
192350.jpg 93 102 132 101 114 131 93 142 131 141 
192351.jpg 94 102 132 100 120 125 98 143 126 142 
192352.jpg 93 101 132 101 112 118 97 142 127 141 
192353.jpg 91 102 133 102 108 123 91 140 135 141 
192354.jpg 92 101 132 102 110 125 96 142 130 141 
192355.jpg 96 101 130 100 95 121 97 144 128 144 
192356.jpg 93 101 132 102 113 124 94 142 131 141 
192357.jpg 93 102 133 101 128 124 91 144 133 139 
192358.jpg 98 98 126 99 135 120 99 146 126 148 
192359.jpg 93 102 132 101 108 112 98 142 126 141 
192360.jpg 93 101 131 101 114 124 99 143 126 142 
192361.jpg 93 101 132 101 116 127 95 142 130 142 
192362.jpg 97 101 129 99 104 112 99 146 124 144 
192363.jpg 92 101 132 102 101 128 92 140 134 143 
192364.jpg 91 101 133 103 106 130 91 139 136 141 
192365.jpg 92 102 133 102 115 133 89 142 135 140 
192366.jpg 93 100 131 102 102 129 94 141 133 144 
192367.jpg 94 102 132 100 126 127 90 144 132 141 
192368.jpg 92 102 133 102 104 123 91 141 134 141 
192369.jpg 92 102 133 102 107 129 94 141 131 142 
192370.jpg 91 102 134 102 112 131 90 141 135 139 
192371.jpg 94 100 130 102 115 125 98 143 129 144 
192372.jpg 94 101 131 101 121 127 97 144 127 142 
192373.jpg 94 100 130 101 116 125 96 144 129 142 
192374.jpg 93 101 132 102 118 125 97 141 129 142 
192375.jpg 94 101 131 101 110 128 95 144 130 142 
192376.jpg 92 102 133 102 111 128 91 141 134 141 
192377.jpg 92 101 132 102 117 123 93 142 132 141 
192378.jpg 93 101 132 102 107 129 97 142 129 142 
192379.jpg 91 102 134 102 110 130 95 139 129 141 
192380.jpg 92 101 132 102 110 127 93 141 133 142 
192381.jpg 92 102 133 102 110 123 93 140 132 142 
192382.jpg 93 102 132 101 113 123 94 141 130 142 
192383.jpg 99 103 129 96 99 122 98 149 121 143 
192384.jpg 93 102 132 101 108 120 95 142 130 141 
192385.jpg 94 100 131 102 123 120 96 143 131 143 
192386.jpg 96 101 130 99 105 126 100 144 123 143 
192387.jpg 92 102 133 102 118 118 91 141 133 141 
192388.jpg 92 101 132 102 108 126 97 141 129 142 
192389.jpg 94 100 131 101 112 125 97 143 129 142 
192390.jpg 92 103 134 101 115 130 90 141 133 140 
192391.jpg 92 102 133 102 111 124 94 141 131 141 
192392.jpg 92 102 133 102 114 126 92 140 132 142 
192393.jpg 94 100 130 101 121 121 97 142 129 144 
192394.jpg 92 102 133 101 113 123 92 141 132 142 
192395.jpg 94 102 132 101 108 127 96 142 128 142 
192396.jpg 94 102 132 100 113 126 91 141 132 143 
192397.jpg 95 101 131 100 120 126 98 144 125 142 
192398.jpg 92 102 133 101 119 124 96 142 128 140 
192399.jpg 93 102 132 101 112 127 95 142 129 143 
192400.jpg 93 101 132 101 113 113 97 144 128 140 
192401.jpg 93 102 132 101 116 120 91 141 134 142 
192402.jpg 93 103 133 101 119 129 92 143 131 139 
192403.jpg 94 101 131 101 113 127 97 143 128 142 
192404.jpg 87 102 136 106 106 125 92 137 137 137 
192405.jpg 92 101 133 102 115 128 92 141 134 141 
192406.jpg 93 102 133 101 115 124 95 142 129 141 
192407.jpg 93 102 132 101 117 123 96 142 129 141 
192408.jpg 92 101 132 102 110 124 94 142 132 141 
192409.jpg 94 101 131 101 113 128 98 144 126 141 
192410.jpg 92 103 134 101 121 128 98 143 125 138 
192411.jpg 96 103 131 99 102 118 93 145 128 142 
192412.jpg 92 102 133 102 112 127 89 140 136 141 
192413.jpg 95 99 129 101 94 123 96 143 130 145 
192414.jpg 95 98 128 103 129 122 101 142 128 146 
192415.jpg 95 101 131 100 119 126 99 143 126 143 
192416.jpg 95 101 131 100 111 121 97 143 128 143 
192417.jpg 94 101 131 101 115 126 96 143 129 142 
192418.jpg 92 101 133 102 106 128 95 142 130 140 
192419.jpg 95 102 131 100 120 126 98 144 125 141 
192420.jpg 92 102 133 101 111 125 91 141 133 141 
192421.jpg 92 101 132 102 119 125 95 143 130 140 
192422.jpg 92 101 133 102 104 127 93 140 133 142 
192423.jpg 91 102 134 102 113 121 92 140 133 141 
192424.jpg 91 102 134 102 113 125 97 140 128 141 
192425.jpg 92 103 133 101 111 133 89 140 135 142 
192426.jpg 93 101 132 101 111 127 96 143 128 142 
192427.jpg 93 101 132 102 110 130 95 142 131 141 
192428.jpg 93 100 131 102 115 119 99 142 127 143 
192429.jpg 93 101 132 102 116 128 97 142 129 142 
192430.jpg 93 101 131 101 115 124 96 143 129 142 
192431.jpg 92 102 133 102 110 124 94 141 131 141 
192432.jpg 94 102 132 100 108 123 97 143 127 142 
192433.jpg 93 101 131 101 109 128 92 143 134 142 
192434.jpg 93 101 132 102 113 122 93 142 132 142 
192435.jpg 92 101 133 102 113 121 97 140 129 142 
192436.jpg 93 101 132 102 103 126 93 141 132 142 
192437.jpg 92 101 132 103 107 126 96 140 131 142 
192438.jpg 95 100 130 100 100 120 98 143 127 145 
192439.jpg 92 102 133 102 117 122 93 140 132 142 
192440.jpg 92 102 133 102 107 123 92 140 133 142 
192441.jpg 94 98 129 103 122 121 103 144 126 143 
192442.jpg 94 101 131 101 117 124 99 143 125 142 
192443.jpg 93 102 132 101 116 123 92 142 132 142 
192444.jpg 94 102 132 101 111 125 97 142 127 143 
192445.jpg 92 103 134 101 121 130 91 141 132 140 
192446.jpg 93 101 131 102 112 124 96 143 129 142 
192447.jpg 93 102 133 101 123 127 93 143 131 140 
192448.jpg 95 101 130 100 117 125 96 144 128 143 
192449.jpg 95 101 130 101 119 121 100 143 124 143 
192450.jpg 93 101 132 102 113 123 98 141 127 142 
192451.jpg 94 101 131 101 116 123 96 142 129 143 
192452.jpg 92 102 133 102 111 128 90 140 135 142 
192453.jpg 94 100 130 101 109 124 93 143 132 143 
192454.jpg 92 102 133 102 112 116 95 140 130 142 
192455.jpg 95 101 130 101 111 124 97 143 128 144 
192456.jpg 93 103 133 100 119 131 92 143 131 140 
192457.jpg 94 102 132 100 121 126 95 142 128 143 
192458.jpg 93 101 131 102 110 130 93 142 133 142 
192459.jpg 95 101 131 100 120 124 98 145 126 141 
192460.jpg 91 102 134 102 108 126 91 139 134 140 
192461.jpg 93 100 131 102 118 122 99 141 127 144 
192462.jpg 92 100 131 103 117 114 97 140 131 144 
192463.jpg 93 102 133 101 121 130 96 142 128 141 
192464.jpg 94 100 130 101 113 124 99 143 126 143 
192465.jpg 91 101 133 103 111 130 91 140 135 141 
192466.jpg 94 101 131 101 109 124 99 142 126 144 
192467.jpg 93 101 132 101 113 125 93 142 131 141 
192468.jpg 92 102 133 101 106 126 93 143 131 139 
192469.jpg 94 101 131 101 116 127 97 143 128 142 
192470.jpg 92 102 133 102 113 127 89 141 136 141 
192471.jpg 93 102 132 101 112 126 92 142 132 142 
192472.jpg 94 102 132 100 109 119 96 144 127 141 
192473.jpg 94 101 131 100 113 124 99 143 125 143 
192474.jpg 91 103 135 102 109 132 89 140 135 139 
192475.jpg 94 101 131 101 115 125 97 142 128 143 
192476.jpg 93 101 131 101 123 116 100 143 126 142 
192477.jpg 95 100 129 101 102 125 101 142 125 146 
192478.jpg 93 102 132 101 114 129 95 141 129 143 
192479.jpg 94 101 131 101 109 128 97 142 128 143 
192480.jpg 95 101 130 100 111 116 98 144 126 144 
192481.jpg 93 102 132 101 111 118 98 142 126 141 
192482.jpg 93 102 132 101 110 124 93 141 131 142 
192483.jpg 95 100 130 100 105 123 99 144 126 144 
192484.jpg 92 103 134 102 115 124 90 141 134 139 
192485.jpg 92 101 132 103 108 128 96 141 131 141 
192486.jpg 93 101 131 102 107 126 98 142 128 143 
192487.jpg 97 100 129 99 133 129 99 147 126 143 
192488.jpg 93 101 132 102 110 120 95 143 131 141 
192489.jpg 93 102 132 101 114 131 92 142 132 142 
192490.jpg 93 101 132 102 107 129 98 142 128 142 
192491.jpg 92 101 132 102 127 130 94 141 132 142 
192492.jpg 91 103 134 102 109 130 92 139 132 141 
192493.jpg 93 102 132 101 114 122 94 141 130 143 
192494.jpg 91 101 133 103 109 125 99 142 127 139 
192495.jpg 93 100 131 102 114 118 102 142 125 143 
192496.jpg 93 99 131 103 105 130 99 138 130 146 
192497.jpg 95 100 130 101 119 121 98 143 128 145 
192498.jpg 92 101 132 102 111 129 92 142 133 141 
192499.jpg 93 102 132 101 126 125 94 142 131 141 
192500.jpg 94 101 131 101 109 122 97 142 128 143 
192501.jpg 93 101 131 101 112 124 99 142 126 142 
192502.jpg 92 102 133 102 111 123 97 142 128 140 
192503.jpg 94 101 132 101 120 130 97 143 127 141 
192504.jpg 94 101 131 101 119 125 98 142 126 144 
192505.jpg 92 102 133 102 108 125 92 140 133 142 
192506.jpg 94 101 131 101 117 126 97 142 128 143 
192507.jpg 93 101 131 101 114 129 99 142 127 143 
192508.jpg 93 101 132 102 122 117 96 141 130 143 
192509.jpg 93 102 132 101 109 123 92 142 133 141 
192510.jpg 95 99 129 101 123 123 102 146 125 143 
192511.jpg 92 101 132 102 109 125 92 141 134 141 
192512.jpg 94 101 131 101 112 125 97 143 127 142 
192513.jpg 93 101 132 101 112 121 96 141 129 142 
192514.jpg 94 102 132 101 111 125 95 141 129 143 
192515.jpg 92 101 132 102 110 122 95 142 130 141 
192516.jpg 93 102 132 101 118 130 94 141 130 142 
192517.jpg 92 103 134 101 118 131 92 141 131 139 
192518.jpg 94 101 131 101 116 125 96 143 129 143 
192519.jpg 91 103 134 102 114 130 91 141 133 140 
192520.jpg 95 101 131 100 112 126 95 143 129 143 
192521.jpg 93 101 132 101 104 125 96 142 129 142 
192522.jpg 88 105 138 102 123 128 91 139 131 136 
192523.jpg 93 98 130 104 126 119 102 142 128 143 
192524.jpg 92 101 132 102 100 128 93 141 132 142 
192525.jpg 93 101 132 101 111 127 97 142 127 142 
192526.jpg 96 102 131 99 98 118 99 144 123 143 
192527.jpg 92 103 134 101 121 130 87 143 135 139 
192528.jpg 93 102 132 101 115 127 98 142 127 142 
192529.jpg 94 99 130 102 100 128 96 143 131 144 
192530.jpg 95 102 131 99 109 122 95 144 128 143 
192531.jpg 93 101 132 102 111 127 94 143 131 141 
192532.jpg 93 101 132 101 113 117 97 142 128 142 
192533.jpg 94 101 131 101 104 119 95 142 129 144 
192534.jpg 92 102 134 102 113 121 93 141 131 141 
192535.jpg 93 102 132 101 109 125 96 141 129 142 
192536.jpg 92 101 132 102 112 124 95 142 131 141 
192537.jpg 94 101 130 101 104 127 98 144 127 143 
192538.jpg 95 100 130 101 122 118 99 144 127 143 
192539.jpg 92 100 132 103 109 123 90 139 137 143 
192540.jpg 94 101 130 101 108 126 99 143 126 144 
192541.jpg 93 101 132 101 113 127 97 142 127 142 
192542.jpg 95 102 132 99 121 127 95 145 128 141 
192543.jpg 91 101 133 103 103 133 93 139 134 142 
192544.jpg 93 101 132 102 114 127 93 142 132 141 
192545.jpg 93 101 131 102 117 114 97 142 129 143 
192546.jpg 94 101 131 101 113 121 97 142 128 143 
192547.jpg 94 101 131 101 114 127 99 143 125 142 
192548.jpg 95 101 131 100 109 124 96 142 128 145 
192549.jpg 94 101 131 100 118 125 98 143 127 143 
192550.jpg 93 102 132 101 114 125 99 141 126 141 
192551.jpg 91 102 134 102 116 128 90 140 134 140 
192552.jpg 97 102 130 98 102 123 100 142 121 147 
192553.jpg 92 101 133 103 107 131 92 139 134 143 
192554.jpg 94 100 131 102 108 129 93 142 133 143 
192555.jpg 92 103 134 101 121 130 89 141 134 139 
192556.jpg 92 101 133 102 112 126 90 141 135 141 
192557.jpg 94 101 131 100 110 126 98 143 126 143 
192558.jpg 90 102 135 103 110 130 90 138 136 140 
192559.jpg 92 103 134 102 109 125 93 142 131 139 
192560.jpg 94 100 131 102 114 127 96 142 130 143 
192561.jpg 93 101 132 102 111 126 94 143 133 141 
192562.jpg 94 101 131 101 100 119 91 144 134 142 
192563.jpg 93 101 132 102 114 124 94 141 132 142 
192564.jpg 92 102 134 102 115 127 92 141 132 140 
192565.jpg 92 101 132 102 114 122 98 141 128 142 
192566.jpg 93 102 132 101 114 128 95 141 130 142 
192567.jpg 93 101 132 102 115 126 99 141 126 142 
192568.jpg 92 99 131 103 103 131 94 139 135 145 
192569.jpg 95 102 131 99 110 119 95 143 128 144 
192570.jpg 92 102 133 101 114 123 94 139 131 143 
192571.jpg 93 101 131 101 114 130 92 143 133 141 
192572.jpg 94 101 131 101 114 129 100 143 125 143 
192573.jpg 94 101 131 101 124 119 92 141 132 144 
192574.jpg 92 102 133 102 111 125 97 141 128 141 
192575.jpg 93 102 133 101 115 121 93 142 131 141 
192576.jpg 92 102 133 101 113 122 93 141 132 142 
192577.jpg 93 102 132 101 120 128 94 144 130 140 
192578.jpg 93 101 132 102 115 125 96 141 129 142 
192579.jpg 92 101 132 103 111 128 90 140 136 142 
192580.jpg 93 101 132 101 113 123 98 143 127 142 
192581.jpg 92 101 132 102 120 124 98 141 129 141 
192582.jpg 92 102 133 101 112 124 96 142 129 140 
192583.jpg 94 102 132 101 112 124 94 142 130 143 
192584.jpg 94 101 131 101 114 124 96 143 128 142 
192585.jpg 92 100 132 103 107 122 92 140 135 143 
192586.jpg 93 103 133 100 113 122 92 141 130 142 
192587.jpg 92 103 134 102 119 124 91 141 133 140 
192588.jpg 95 97 127 102 122 119 101 143 129 148 
192589.jpg 94 102 132 100 104 124 96 143 127 142 
192590.jpg 93 102 133 101 112 127 95 142 130 141 
192591.jpg 93 102 133 101 112 125 97 142 128 141 
192592.jpg 93 102 133 101 115 130 97 141 127 142 
192593.jpg 92 101 132 102 116 127 96 143 130 140 
192594.jpg 94 101 131 100 114 126 98 143 126 142 
192595.jpg 93 105 135 99 103 110 92 143 127 138 
192596.jpg 93 101 132 101 107 125 96 141 129 143 
192597.jpg 93 102 133 100 115 125 93 141 130 143 
192598.jpg 94 101 130 101 116 126 98 144 127 142 
192599.jpg 92 102 133 102 120 129 92 141 133 142 
192600.jpg 92 101 133 102 117 127 98 142 127 140 
192601.jpg 95 99 129 102 101 126 101 142 127 147 
192602.jpg 94 102 132 100 125 127 94 144 128 140 
192603.jpg 94 101 131 101 111 117 97 143 128 142 
192604.jpg 93 103 134 100 127 129 91 143 131 139 
192605.jpg 94 101 132 101 112 125 97 142 128 143 
192606.jpg 93 101 132 101 110 129 94 142 131 143 
192607.jpg 93 102 133 101 108 127 92 142 132 140 
192608.jpg 91 102 134 102 108 129 91 139 134 142 
192609.jpg 93 103 133 100 124 130 90 144 132 139 
192610.jpg 92 102 133 102 113 130 95 140 130 141 
192611.jpg 93 102 132 101 111 128 95 142 129 142 
192612.jpg 93 102 132 101 111 125 96 142 129 141 
192613.jpg 93 101 132 101 114 116 92 142 132 142 
192614.jpg 93 102 133 101 111 125 94 142 130 140 
192615.jpg 94 102 132 100 105 121 100 143 123 142 
192616.jpg 94 101 131 101 104 123 97 143 128 143 
192617.jpg 93 102 132 101 112 128 91 142 133 141 
192618.jpg 93 101 132 102 110 131 95 142 130 141 
192619.jpg 95 100 130 101 118 125 98 144 128 144 
192620.jpg 95 102 132 99 106 118 97 144 125 142 
192621.jpg 93 101 132 101 111 122 98 141 126 142 
192622.jpg 93 99 131 103 122 121 100 142 128 143 
192623.jpg 97 104 132 97 99 113 97 145 122 142 
192624.jpg 94 101 131 101 105 126 95 141 131 144 
192625.jpg 94 102 132 100 119 128 100 144 123 141 
192626.jpg 92 102 133 102 110 124 96 141 129 141 
192627.jpg 93 102 132 101 111 121 95 141 129 142 
192628.jpg 92 103 134 101 119 133 88 141 135 140 
192629.jpg 94 100 131 101 116 122 95 143 130 143 
192630.jpg 92 102 133 102 113 129 95 140 130 142 
192631.jpg 92 101 132 102 112 128 92 141 134 142 
192632.jpg 93 105 135 99 120 132 94 142 126 139 
192633.jpg 91 103 134 102 117 127 90 141 134 138 
192634.jpg 91 103 135 102 113 134 90 139 134 140 
192635.jpg 95 101 131 100 123 127 95 143 128 144 
192636.jpg 93 101 132 101 107 125 95 142 129 142 
192637.jpg 94 101 131 101 105 125 94 143 131 143 
192638.jpg 92 103 134 102 114 125 91 140 133 141 
192639.jpg 92 102 133 102 114 130 94 141 130 142 
192640.jpg 93 102 133 101 108 121 96 141 128 142 
192641.jpg 92 101 132 102 103 130 98 141 128 142 
192642.jpg 91 100 132 104 121 112 96 140 133 141 
192643.jpg 95 101 131 100 105 124 96 144 128 142 
192644.jpg 94 101 131 100 116 124 97 144 127 142 
192645.jpg 96 100 129 100 99 122 96 143 129 146 
192646.jpg 92 102 133 102 111 126 93 140 132 142 
192647.jpg 93 101 132 102 113 125 94 142 131 141 
192648.jpg 94 101 131 101 117 119 98 142 127 143 
192649.jpg 91 103 134 102 116 127 93 140 131 140 
192650.jpg 94 101 131 101 117 126 98 143 127 143 
192651.jpg 93 102 132 101 107 119 100 142 124 142 
192652.jpg 93 99 130 103 100 126 99 142 129 143 
192653.jpg 94 99 130 102 118 119 97 143 131 144 
192654.jpg 93 101 131 101 112 116 97 142 128 142 
192655.jpg 92 102 133 102 111 121 94 141 132 140 
192656.jpg 94 100 130 101 102 122 98 143 127 144 
192657.jpg 92 101 132 102 107 129 91 141 134 142 
192658.jpg 96 100 129 100 104 125 99 144 126 145 
192659.jpg 94 101 131 101 114 121 98 142 127 143 
192660.jpg 92 102 133 102 115 127 96 141 129 141 
192661.jpg 93 101 131 101 112 124 99 142 127 143 
192662.jpg 94 101 131 101 113 127 96 144 129 142 
192663.jpg 94 101 131 101 100 123 98 143 127 143 
192664.jpg 93 102 132 102 114 124 96 141 128 142 
192665.jpg 91 103 134 102 111 128 87 140 137 140 
192666.jpg 95 102 131 99 102 115 99 144 123 143 
192667.jpg 93 100 131 102 109 120 100 143 126 142 
192668.jpg 92 102 133 102 113 128 96 141 129 142 
192669.jpg 92 102 133 102 114 120 95 141 130 141 
192670.jpg 94 101 131 101 118 124 94 142 130 144 
192671.jpg 92 102 133 102 111 126 96 140 129 141 
192672.jpg 92 102 133 101 111 128 92 141 132 141 
192673.jpg 91 102 134 102 105 122 91 139 133 142 
192674.jpg 94 102 132 100 104 121 97 143 126 143 
192675.jpg 95 100 130 101 120 125 99 144 127 142 
192676.jpg 92 101 132 102 120 123 98 142 129 141 
192677.jpg 93 102 132 101 120 131 96 141 129 142 
192678.jpg 93 102 133 101 112 121 95 141 130 142 
192679.jpg 96 101 130 99 97 122 98 144 125 144 
192680.jpg 95 100 130 100 106 126 98 141 127 146 
192681.jpg 96 101 130 100 126 122 94 146 130 142 
192682.jpg 97 101 129 99 117 127 97 146 125 144 
192683.jpg 91 101 133 103 110 129 95 140 132 140 
192684.jpg 93 102 133 100 106 122 93 142 130 142 
192685.jpg 93 101 132 101 112 123 96 142 129 142 
192686.jpg 94 101 131 101 104 128 92 142 132 144 
192687.jpg 90 102 134 104 104 133 93 138 134 141 
192688.jpg 94 100 130 101 113 122 97 143 128 144 
192689.jpg 89 102 135 104 120 105 90 138 136 139 
192690.jpg 97 100 128 99 120 128 99 146 126 145 
192691.jpg 93 102 133 101 119 126 94 141 129 141 
